time,ballDis,ballDir,goalDis,goalDir,goalSide,teammateOneDis,teammateOneDir,teammateTwoDis,teammateTwoDir,teammateThreeDis,teammateThreeDir,teammateFourDis,teammateFourDir,opponentOneDis,opponentOneDir,opponentTwoDis,opponentTwoDir,opponentThreeDis,opponentThreeDir,opponentFourDis,opponentFourDir,opponentFiveDis,opponentFiveDir,ActionType,ActionPower,ActionAngle,
421,5.5,-10.0,23.8,-11.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-10.0
424,999,999,23.8,9.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,44.0
427,999,999,23.8,-35.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,44.0
430,999,999,999,999,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,44.0
433,999,999,999,999,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,44.0
436,20.1,16.0,82.3,30.0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,16.0
438,20.1,-1.0,82.3,13.0,0,16.4,30.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-1.0
439,20.1,0.0,82.3,14.0,0,16.4,29.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
442,20.1,0.0,82.3,14.0,0,16.4,26.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
445,20.1,0.0,82.3,14.0,0,16.4,23.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
447,20.1,0.0,82.3,14.0,0,16.4,21.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
450,20.1,0.0,82.3,14.0,0,18.2,17.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
451,20.1,0.0,82.3,14.0,0,18.2,17.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
454,20.1,0.0,82.3,14.0,0,18.2,12.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
457,20.1,0.0,82.3,14.0,0,18.2,10.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
460,20.1,0.0,82.3,14.0,0,18.2,8.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
463,20.1,0.0,82.3,14.0,0,18.2,6.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
466,20.1,0.0,82.3,14.0,0,18.2,5.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
469,20.1,0.0,82.3,14.0,0,18.2,4.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
