time,ballDis,ballDir,goalDis,goalDir,goalSide,teammateOneDis,teammateOneDir,teammateTwoDis,teammateTwoDir,teammateThreeDis,teammateThreeDir,teammateFourDis,teammateFourDir,opponentOneDis,opponentOneDir,opponentTwoDis,opponentTwoDir,opponentThreeDis,opponentThreeDir,opponentFourDis,opponentFourDir,opponentFiveDis,opponentFiveDir,ActionType,ActionPower,ActionAngle
960,3.7,0,48.4,31,0,1.5,12,999,999,999,999,999,999,1.1,164,999,999,999,999,999,999,999,999,dash,75,
962,3,-1,47.5,31,0,0.8,21,999,999,999,999,999,999,1.2,168,999,999,999,999,999,999,999,999,turn,,-1
963,3,0,47.5,32,0,0.7,23,999,999,999,999,999,999,1,170,999,999,999,999,999,999,999,999,dash,70,
966,2.5,0,47,32,0,0.6,24,999,999,999,999,999,999,1.1,173,999,999,999,999,999,999,999,999,dash,65,
968,2.2,0,47,33,0,0.6,24,999,999,999,999,999,999,1.5,174,999,999,999,999,999,999,999,999,dash,60,
969,1.8,3,47,33,0,999,999,999,999,999,999,999,999,0.6,53,1.5,170,999,999,999,999,999,999,turn,,3
972,1.8,0,47,30,0,999,999,999,999,999,999,999,999,0.6,49,1.2,165,999,999,999,999,999,999,dash,55,
974,1.6,3,46.5,30,0,999,999,999,999,999,999,999,999,0.6,78,1.1,162,999,999,999,999,999,999,turn,,3
975,1.6,0,46.5,27,0,999,999,999,999,999,999,999,999,0.6,74,0.9,155,999,999,999,999,999,999,dash,50,
978,1.3,0,46.5,28,0,999,999,999,999,999,999,999,999,0.6,101,0.7,155,999,999,999,999,999,999,dash,45,
980,1.1,3,46.1,28,0,999,999,999,999,999,999,999,999,0.6,103,0.7,157,999,999,999,999,999,999,turn,,3
981,1,1,46.1,25,0,999,999,999,999,999,999,999,999,0.6,152,0.7,97,999,999,999,999,999,999,turn,,40
984,1,-42,46.1,-18,0,999,999,999,999,999,999,999,999,0.6,110,0.7,54,999,999,999,999,999,999,turn,,40
987,1,-81,999,999,0,0.6,-2,999,999,999,999,999,999,0.6,64,999,999,999,999,999,999,999,999,turn,,40
989,1,-117,999,999,0,0.6,21,999,999,999,999,999,999,0.6,-57,999,999,999,999,999,999,999,999,turn,,40
992,0.9,-159,60.9,19,1,0.6,-28,999,999,999,999,999,999,0.6,-127,999,999,999,999,999,999,999,999,kick,100,19
995,0.4,5,60.9,19,1,0.6,-33,999,999,999,999,999,999,0.7,-128,999,999,999,999,999,999,999,999,kick,100,19
996,3,16,60.9,19,1,0.6,-33,999,999,999,999,999,999,0.7,-128,999,999,999,999,999,999,999,999,turn,,16
998,7.4,2,60.9,3,1,999,999,999,999,999,999,999,999,0.6,-49,0.7,-144,999,999,999,999,999,999,turn,,2
1001,13.5,2,60.9,1,1,999,999,999,999,999,999,999,999,0.6,-51,0.7,-146,999,999,999,999,999,999,turn,,2
1002,16.4,0,60.9,-1,1,999,999,999,999,999,999,999,999,0.6,-53,0.7,-148,999,999,999,999,999,999,dash,40,
1004,18.2,0,60.3,-1,1,999,999,999,999,999,999,999,999,0.6,-77,0.9,-154,999,999,999,999,999,999,dash,35,
1007,22.2,0,60.3,-1,1,999,999,999,999,999,999,999,999,0.6,-95,1.1,-158,999,999,999,999,999,999,dash,30,
1008,24.5,0,60.3,-1,1,999,999,999,999,999,999,999,999,0.7,-112,1.2,-161,999,999,999,999,999,999,dash,25,
1010,24.5,0,59.7,-1,1,999,999,999,999,999,999,999,999,0.8,-129,1.5,-164,999,999,999,999,999,999,dash,20,
1013,27.1,0,59.7,-1,1,999,999,999,999,999,999,999,999,0.9,-139,1.3,-162,999,999,999,999,999,999,dash,15,
1014,30,0,59.1,-1,1,999,999,999,999,999,999,999,999,1,-142,1.5,-163,999,999,999,999,999,999,dash,10,
1016,30,-1,59.1,-1,1,999,999,999,999,999,999,999,999,1.1,-144,1.5,-164,999,999,999,999,999,999,turn,,-1
1019,33.1,0,59.1,0,1,999,999,999,999,999,999,999,999,1.1,-141,1.5,-164,999,999,999,999,999,999,dash,5,
1020,33.1,0,59.1,0,1,999,999,999,999,999,999,999,999,1.2,-142,1.5,-165,999,999,999,999,999,999,dash,0,
1022,33.1,0,59.1,0,1,999,999,999,999,999,999,999,999,1.2,-143,1.5,-167,999,999,999,999,999,999,dash,-5,
1025,36.6,0,59.1,0,1,999,999,999,999,999,999,999,999,1.2,-142,1.3,-167,999,999,999,999,999,999,dash,-10,
1026,36.6,0,59.1,0,1,999,999,999,999,999,999,999,999,0.9,-121,1.3,-167,999,999,999,999,999,999,dash,-15,
1028,36.6,0,59.1,0,1,999,999,999,999,999,999,999,999,0.8,-61,1.2,-165,999,999,999,999,999,999,dash,-20,
1031,40.4,0,59.7,0,1,1.8,-25,999,999,999,999,999,999,1,-162,999,999,999,999,999,999,999,999,dash,100,
1032,36.6,0,59.1,0,1,1.6,-27,999,999,999,999,999,999,1.5,-167,999,999,999,999,999,999,999,999,dash,95,
1034,36.6,0,58,0,1,1.1,-42,999,999,999,999,999,999,2.5,-172,999,999,999,999,999,999,999,999,dash,90,
1035,36.6,0,58,0,1,999,999,999,999,999,999,999,999,1,-53,3,-172,999,999,999,999,999,999,dash,85,
1038,36.6,0,56.3,0,1,999,999,999,999,999,999,999,999,0.9,-86,999,999,999,999,999,999,999,999,dash,80,
1040,36.6,0,55.7,0,1,999,999,999,999,999,999,999,999,0.8,-97,999,999,999,999,999,999,999,999,dash,75,
1041,36.6,0,55.1,0,1,999,999,999,999,999,999,999,999,0.8,-99,999,999,999,999,999,999,999,999,dash,70,
1044,36.6,-1,54.1,0,1,999,999,999,999,999,999,999,999,1,-121,999,999,999,999,999,999,999,999,turn,,-1
1046,36.6,0,53.5,0,1,999,999,999,999,999,999,999,999,0.9,-113,999,999,999,999,999,999,999,999,dash,65,
1047,36.6,0,53.5,0,1,999,999,999,999,999,999,999,999,0.8,-107,999,999,999,999,999,999,999,999,dash,60,
1050,36.6,0,53,0,1,999,999,999,999,999,999,999,999,1.1,-136,999,999,999,999,999,999,999,999,dash,55,
1052,33.1,0,51.9,0,1,999,999,999,999,999,999,999,999,1.3,-146,999,999,999,999,999,999,999,999,dash,50,
1053,33.1,0,51.9,0,1,999,999,999,999,999,999,999,999,1.5,-148,999,999,999,999,999,999,999,999,dash,45,
1056,33.1,0,50.9,0,1,999,999,999,999,999,999,999,999,1.6,-153,999,999,999,999,999,999,999,999,dash,40,
1058,33.1,0,50.4,0,1,999,999,999,999,999,999,999,999,1.8,-155,999,999,999,999,999,999,999,999,dash,35,
1059,33.1,0,50.4,0,1,999,999,999,999,999,999,999,999,1.8,-156,999,999,999,999,999,999,999,999,dash,30,
1062,33.1,0,49.9,0,1,999,999,999,999,999,999,999,999,2,-159,999,999,999,999,999,999,999,999,dash,25,
1064,999,999,49.9,0,1,999,999,999,999,999,999,999,999,2.2,-160,999,999,999,999,999,999,999,999,turn,,40
1067,999,999,49.4,-32,1,999,999,999,999,999,999,999,999,2.2,167,999,999,999,999,999,999,999,999,turn,,40
1070,999,999,999,999,0,999,999,999,999,999,999,999,999,2.2,129,999,999,999,999,999,999,999,999,turn,,40
1073,999,999,999,999,0,999,999,999,999,999,999,999,999,2.2,91,999,999,999,999,999,999,999,999,turn,,40
1076,999,999,999,999,0,3.7,32,999,999,999,999,999,999,2.2,48,999,999,999,999,999,999,999,999,turn,,40
1079,24.5,16,56.8,3,0,2.2,5,3.7,-11,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,16
1080,24.5,16,56.8,3,0,2.2,5,3.7,-11,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,16
1083,24.5,-15,56.8,-27,0,2.2,-26,3.7,-41,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-15
1085,24.5,1,56.8,-12,0,2.2,-10,3.7,-25,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,1
1086,24.5,1,56.8,-12,0,2.2,-10,3.7,-24,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,1
1089,24.5,-1,56.8,-14,0,2.2,-12,4.1,-24,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-1
1091,24.5,0,56.8,-13,0,2.2,-11,4.5,-22,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,20,
1092,24.5,0,56.8,-13,0,2.2,-11,4.5,-21,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,15,
1095,24.5,0,56.3,-13,0,1.8,-15,4.5,-22,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,10,
1097,24.5,0,56.3,-13,0,2,-14,4.5,-22,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,5,
1098,24.5,0,56.3,-13,0,2.2,-13,4.5,-22,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,0,
1101,24.5,0,56.3,-13,0,3.3,-8,4.1,-22,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-5,
1103,24.5,0,56.3,-13,0,4.1,-6,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-10,
1104,24.5,0,56.3,-13,0,4.1,-23,4.5,-5,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-15,
1107,24.5,0,56.3,-13,0,4.1,-23,5.5,-4,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-20,
1109,24.5,0,56.8,-13,0,4.5,-20,6.7,-3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100,
1110,24.5,0,56.8,-13,0,5,-19,6.7,-3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,95,
1113,24.5,-1,55.1,-13,0,5,-19,6,-4,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-1
1115,24.5,0,55.1,-13,0,5,-16,6.7,-3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,90,
1116,24.5,0,55.1,-13,0,5.5,-15,6.7,-3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,85,
1119,22.2,0,53.5,-13,0,5,-16,6,-4,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,80,
1121,22.2,0,53,-14,0,5,-16,5.5,-5,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,75,
1122,22.2,0,52.5,-14,0,5,-16,5.5,-5,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,70,
1125,20.1,0,51.4,-14,0,4.5,-5,5,-16,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,65,
1127,20.1,0,50.9,-14,0,4.1,-5,4.5,-15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,60,
1128,18.2,0,50.9,-14,0,4.1,-5,4.5,-15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,55,
1131,18.2,0,49.9,-14,0,3.3,-5,4.5,-15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,50,
1133,18.2,0,49.4,-14,0,3,-6,4.5,-15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,45,
1134,18.2,0,48.9,-15,0,2.7,-7,4.1,-15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,40,
1137,16.4,0,48.4,-15,0,2.2,-10,4.1,-15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,35,
1139,16.4,0,47.9,-15,0,1.8,-11,4.1,-15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,30,
1140,16.4,0,47.9,-15,0,1.6,-12,4.1,-15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,25,
1143,16.4,0,47.5,-15,0,1,-20,3.7,-16,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,20,
1145,14.9,0,47.5,-15,0,0.7,-31,3.7,-16,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,15,
1146,14.9,0,47,-15,0,0.6,-36,3.7,-16,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,10,
1149,14.9,0,47,-15,0,1.5,-14,3.3,-17,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,5,
1151,14.9,0,47,-15,0,2.2,-10,3.3,-18,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,0,
1152,14.9,0,47,-15,0,2.5,-9,3.3,-18,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-5,
1155,14.9,0,47,-15,0,3.3,-19,3.7,-6,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-10,
1157,14.9,0,47,-15,0,3,-19,4.5,-5,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-15,
1158,14.9,0,47,-15,0,3,-19,4.5,-4,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-20,
1161,14.9,0,47.5,-15,0,4.5,-12,6,-3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100,
1163,14.9,0,47,-15,0,5,-10,6,-3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,95,
1164,14.9,0,46.5,-15,0,5,-10,6,-3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,90,
1167,13.5,-1,45.2,-16,0,4.5,-11,5,-4,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-1
1169,13.5,0,44.7,-15,0,4.5,-9,5,-4,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,85,
1170,12.2,0,44.7,-15,0,5,-3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,80,
1173,11,0,43.4,-16,0,3.7,-12,4.1,-4,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,75,
1175,11,0,42.5,-16,0,3.3,-4,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,70,
1176,10,0,42.5,-16,0,3,-4,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,65,
1179,9,0,41.3,-17,0,2.2,-4,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,60,
1181,8.2,0,40.4,-17,0,1.5,-5,1.8,-22,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,55,
1182,8.2,0,40.4,-17,0,1.3,-5,1.8,-22,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,50,
1185,7.4,1,39.6,-17,0,0.6,-12,1.5,-26,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,1
1187,7.4,0,39.6,-18,0,0.7,-10,1.6,-24,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,45,
1188,7.4,0,39.6,-18,0,0.7,-9,1.6,-23,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,40,
1191,7.4,-1,39.3,-19,0,0.6,-22,1.3,-33,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-1
1193,7.4,0,39.3,-18,0,0.6,-20,1.5,-27,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,35,
1194,7.4,0,39.3,-18,0,0.7,-20,1.5,-26,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,30,
1197,6.7,0,38.9,-18,0,0.6,-39,1.6,-25,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,25,
1199,6.7,-1,38.9,-18,0,1.8,-24,999,999,999,999,999,999,0.6,-49,999,999,999,999,999,999,999,999,turn,,-1
1200,6.7,-1,38.9,-18,0,1.8,-23,999,999,999,999,999,999,0.6,-48,999,999,999,999,999,999,999,999,turn,,-1
1203,6.7,1,38.9,-16,0,2,-18,999,999,999,999,999,999,0.6,-56,999,999,999,999,999,999,999,999,turn,,1
1205,6.7,0,38.9,-17,0,2.2,-19,999,999,999,999,999,999,0.6,-65,999,999,999,999,999,999,999,999,dash,20,
1206,6.7,0,38.9,-17,0,2.2,-19,999,999,999,999,999,999,0.6,-65,999,999,999,999,999,999,999,999,dash,15,
1209,6.7,0,38.9,-17,0,1.2,-20,1.8,-21,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,10,
1211,6.7,0,38.5,-17,0,1.6,-8,1.8,-27,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,5,
1212,6,0,38.5,-17,0,1.6,-8,1.8,-27,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,0,
1215,6,0,38.5,-17,0,1.6,-30,2,-6,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-5,
1217,6,0,38.5,-17,0,1.6,-32,2.2,-4,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-10,
1218,6,0,38.5,-17,0,1.6,-33,2.2,-4,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-15,
1221,6.7,0,38.9,-17,0,2.7,-14,3,-1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-20,
1223,6.7,0,38.9,-17,0,3.7,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100,
1224,6.7,0,38.9,-17,0,3.7,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,95,
1227,5.5,0,37.3,-18,0,2.5,-14,2.7,-1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,90,
1229,4.1,-1,36.6,-18,0,1.5,-27,2,-3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-1
1230,4.1,-1,36.2,-18,0,1.6,-21,2,-2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-1
1233,4.1,0,36.2,-17,0,1.8,-1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,85,
1235,3.3,0,35.5,-17,0,1.3,-24,1.5,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,80,
1236,2.7,-1,35.2,-18,0,0.9,-3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-1
1238,2.5,-2,34.8,-17,0,0.9,-2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-2
1241,2.5,0,34.8,-15,0,0.8,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,75,
1242,1.8,1,34.5,-15,0,0.6,5,999,999,999,999,999,999,0.7,-48,999,999,999,999,999,999,999,999,turn,,1
1244,1.8,0,34.1,-16,0,0.6,6,999,999,999,999,999,999,0.6,-58,999,999,999,999,999,999,999,999,dash,70,
1247,1.5,-2,34.1,-17,0,0.6,3,999,999,999,999,999,999,0.6,-62,999,999,999,999,999,999,999,999,turn,,-2
1248,1.5,0,34.1,-14,0,0.6,5,999,999,999,999,999,999,0.6,-60,999,999,999,999,999,999,999,999,dash,65,
1250,1.2,1,33.8,-14,0,0.6,16,999,999,999,999,999,999,0.6,-55,999,999,999,999,999,999,999,999,turn,,1
1253,1.3,0,33.8,-15,0,0.6,15,999,999,999,999,999,999,0.6,-56,999,999,999,999,999,999,999,999,dash,60,
1254,1.1,1,33.4,-16,0,0.6,28,999,999,999,999,999,999,0.6,-55,999,999,999,999,999,999,999,999,turn,,1
1256,1.1,0,33.4,-16,0,0.6,26,999,999,999,999,999,999,0.6,-56,999,999,999,999,999,999,999,999,dash,55,
1259,0.9,1,33.4,-17,0,0.6,43,999,999,999,999,999,999,0.6,-78,999,999,999,999,999,999,999,999,turn,,40
1262,999,999,999,999,0,0.6,1,999,999,999,999,999,999,0.6,-119,999,999,999,999,999,999,999,999,turn,,40
1265,999,999,999,999,0,0.6,-42,999,999,999,999,999,999,0.6,-162,999,999,999,999,999,999,999,999,turn,,40
1268,13.5,28,71.5,37,1,999,999,999,999,999,999,999,999,0.6,-85,999,999,999,999,999,999,999,999,turn,,28
1271,16.4,-2,71.5,7,1,999,999,999,999,999,999,999,999,0.6,-103,999,999,999,999,999,999,999,999,turn,,-2
1272,16.4,0,71.5,9,1,999,999,999,999,999,999,999,999,0.6,-85,999,999,999,999,999,999,999,999,dash,50,
1274,18.2,0,71.5,9,1,999,999,999,999,999,999,999,999,0.6,-101,0.7,122,999,999,999,999,999,999,dash,45,
1277,20.1,0,70.8,9,1,999,999,999,999,999,999,999,999,0.7,-124,999,999,999,999,999,999,999,999,dash,40,
1278,20.1,0,70.8,9,1,999,999,999,999,999,999,999,999,0.8,-133,0.9,140,999,999,999,999,999,999,dash,35,
1280,22.2,0,70.1,9,1,999,999,999,999,999,999,999,999,1,-143,999,999,999,999,999,999,999,999,dash,30,
1283,22.2,0,69.4,9,1,999,999,999,999,999,999,999,999,1.2,-150,999,999,999,999,999,999,999,999,dash,25,
1284,22.2,0,69.4,9,1,999,999,999,999,999,999,999,999,1.3,159,1.5,-153,999,999,999,999,999,999,dash,20,
1286,24.5,0,69.4,9,1,999,999,999,999,999,999,999,999,1.5,161,1.6,-156,999,999,999,999,999,999,dash,15,
1289,24.5,0,69.4,10,1,999,999,999,999,999,999,999,999,1.5,162,1.8,-159,999,999,999,999,999,999,dash,10,
1290,24.5,0,68.7,10,1,999,999,999,999,999,999,999,999,1.6,162,1.8,-160,999,999,999,999,999,999,dash,5,
1292,24.5,0,68.7,10,1,999,999,999,999,999,999,999,999,1.6,163,2,-161,999,999,999,999,999,999,dash,0,
1295,24.5,0,68.7,10,1,999,999,999,999,999,999,999,999,1.8,164,2.2,-162,999,999,999,999,999,999,dash,-5,
1296,27.1,0,68.7,10,1,999,999,999,999,999,999,999,999,1.8,164,2.2,-163,999,999,999,999,999,999,dash,-10,
1298,27.1,0,68.7,10,1,999,999,999,999,999,999,999,999,1.8,-158,999,999,999,999,999,999,999,999,dash,-15,
1301,27.1,-1,69.4,9,1,999,999,999,999,999,999,999,999,0.9,-131,1.3,160,999,999,999,999,999,999,turn,,-1
1302,27.1,0,69.4,10,1,999,999,999,999,999,999,999,999,0.6,-94,1.2,158,999,999,999,999,999,999,dash,-20,
1304,27.1,0,69.4,10,1,0.9,-35,999,999,999,999,999,999,0.6,113,999,999,999,999,999,999,999,999,dash,100,
1307,27.1,0,68.7,11,1,0.9,-35,999,999,999,999,999,999,0.7,128,999,999,999,999,999,999,999,999,dash,95,
1308,27.1,0,68,11,1,0.7,-42,999,999,999,999,999,999,1,150,999,999,999,999,999,999,999,999,dash,90,
1310,27.1,0,66.7,11,1,999,999,999,999,999,999,999,999,0.6,-64,1.3,158,999,999,999,999,999,999,dash,85,
1313,24.5,0,66.7,11,1,999,999,999,999,999,999,999,999,0.6,-78,0.7,144,999,999,999,999,999,999,dash,80,
1314,999,999,66,11,1,999,999,999,999,999,999,999,999,0.6,-98,1,153,999,999,999,999,999,999,turn,,40
1317,999,999,66,-32,1,999,999,999,999,999,999,999,999,0.6,-140,0.7,105,999,999,999,999,999,999,turn,,40
1320,999,999,999,999,0,999,999,999,999,999,999,999,999,0.6,180,0.7,64,999,999,999,999,999,999,turn,,40
1323,12.2,14,999,999,0,0.7,23,999,999,999,999,999,999,0.6,138,999,999,999,999,999,999,999,999,turn,,14
1325,12.2,1,999,999,0,0.7,10,999,999,999,999,999,999,0.6,125,999,999,999,999,999,999,999,999,turn,,1
1328,12.2,0,999,999,0,0.7,13,999,999,999,999,999,999,0.6,99,999,999,999,999,999,999,999,999,dash,75,
1329,11,0,999,999,0,0.6,17,999,999,999,999,999,999,0.6,115,999,999,999,999,999,999,999,999,dash,70,
1331,11,0,999,999,0,0.6,25,999,999,999,999,999,999,0.7,113,999,999,999,999,999,999,999,999,dash,65,
1332,11,0,999,999,0,0.6,25,999,999,999,999,999,999,0.7,106,999,999,999,999,999,999,999,999,dash,60,
1335,10,1,999,999,0,999,999,999,999,999,999,999,999,0.6,59,0.8,113,999,999,999,999,999,999,turn,,1
1337,10,0,999,999,0,0.7,44,999,999,999,999,999,999,0.7,93,999,999,999,999,999,999,999,999,dash,55,
1340,10,0,999,999,0,0.7,41,999,999,999,999,999,999,0.7,110,999,999,999,999,999,999,999,999,dash,50,
1341,9,0,999,999,0,999,999,999,999,999,999,999,999,0.6,48,0.8,125,999,999,999,999,999,999,dash,45,
1343,9,0,999,999,0,999,999,999,999,999,999,999,999,0.6,58,1,136,999,999,999,999,999,999,dash,40,
1346,9,1,999,999,0,999,999,999,999,999,999,999,999,0.6,80,1.1,138,999,999,999,999,999,999,dash,35,
1347,9,1,999,999,0,999,999,999,999,999,999,999,999,0.6,86,1.2,142,999,999,999,999,999,999,turn,,1
1349,9,0,999,999,0,999,999,999,999,999,999,999,999,0.6,74,1.2,140,999,999,999,999,999,999,dash,30,
1352,8.2,0,999,999,0,999,999,999,999,999,999,999,999,0.6,75,1.3,148,999,999,999,999,999,999,dash,25,
1353,8.2,0,999,999,0,999,999,999,999,999,999,999,999,0.6,82,1.6,151,999,999,999,999,999,999,dash,20,
1355,8.2,0,999,999,0,999,999,999,999,999,999,999,999,0.6,90,1.8,154,999,999,999,999,999,999,dash,15,
1358,8.2,0,999,999,0,999,999,999,999,999,999,999,999,0.6,98,2,157,999,999,999,999,999,999,dash,10,
1359,8.2,0,999,999,0,999,999,999,999,999,999,999,999,0.6,104,1.6,152,999,999,999,999,999,999,dash,5,
1361,8.2,0,999,999,0,999,999,999,999,999,999,999,999,0.7,112,1.5,148,999,999,999,999,999,999,dash,0,
1364,8.2,0,999,999,0,999,999,999,999,999,999,999,999,0.6,113,1.1,138,999,999,999,999,999,999,dash,-5,
1365,8.2,0,999,999,0,999,999,999,999,999,999,999,999,0.6,115,1.2,117,999,999,999,999,999,999,dash,-10,
1367,8.2,0,999,999,0,999,999,999,999,999,999,999,999,0.6,110,1.2,115,999,999,999,999,999,999,dash,-15,
1370,8.2,1,999,999,0,999,999,999,999,999,999,999,999,0.6,112,1.1,90,999,999,999,999,999,999,turn,,1
1371,8.2,0,999,999,0,999,999,999,999,999,999,999,999,0.6,68,1.2,68,999,999,999,999,999,999,dash,-20,
1373,8.2,0,999,999,0,1.1,27,999,999,999,999,999,999,1.2,61,999,999,999,999,999,999,999,999,dash,100,
1374,7.4,0,999,999,0,1,27,999,999,999,999,999,999,1.1,72,999,999,999,999,999,999,999,999,dash,95,
1377,6,0,999,999,0,0.7,28,999,999,999,999,999,999,0.9,101,999,999,999,999,999,999,999,999,dash,90,
1379,5.5,1,999,999,0,999,999,999,999,999,999,999,999,0.6,85,1.3,127,999,999,999,999,999,999,turn,,1
1380,5.5,0,999,999,0,999,999,999,999,999,999,999,999,0.6,83,1.1,113,999,999,999,999,999,999,dash,85,
1383,5,1,999,999,0,999,999,999,999,999,999,999,999,0.6,93,1.1,112,999,999,999,999,999,999,turn,,1
1385,5,0,999,999,0,999,999,999,999,999,999,999,999,0.7,53,1.1,112,999,999,999,999,999,999,dash,80,
1386,4.5,0,999,999,0,999,999,999,999,999,999,999,999,0.6,54,1.1,123,999,999,999,999,999,999,dash,75,
1389,4.1,0,999,999,0,999,999,999,999,999,999,999,999,0.6,65,1.3,137,999,999,999,999,999,999,dash,70,
1391,3.7,0,999,999,0,999,999,999,999,999,999,999,999,0.6,106,1.3,141,999,999,999,999,999,999,dash,65,
1392,3.3,0,999,999,0,999,999,999,999,999,999,999,999,0.8,136,1.5,146,999,999,999,999,999,999,dash,60,
1395,2.5,-1,999,999,0,999,999,999,999,999,999,999,999,1.1,153,1.6,154,999,999,999,999,999,999,turn,,-1
1397,2.5,0,999,999,0,999,999,999,999,999,999,999,999,0.7,142,1.6,155,999,999,999,999,999,999,dash,55,
1398,2.2,0,999,999,0,999,999,999,999,999,999,999,999,0.7,146,1.8,158,999,999,999,999,999,999,dash,50,
1401,1.5,-1,999,999,0,999,999,999,999,999,999,999,999,1,160,2,163,999,999,999,999,999,999,turn,,-1
1403,1.5,-1,999,999,0,999,999,999,999,999,999,999,999,0.8,160,2,164,999,999,999,999,999,999,turn,,-1
1404,1.3,0,999,999,0,999,999,999,999,999,999,999,999,0.6,155,1.8,164,999,999,999,999,999,999,dash,45,
1407,1,1,999,999,0,999,999,999,999,999,999,999,999,0.7,162,2,166,999,999,999,999,999,999,turn,,40
